Central,Hwy 401,1,0,7,31,38,340
Central,Hwy 401,1,1,9,22,31,201
Central,Hwy 401,1,2,0,23,23,147
Central,Hwy 401,1,3,9,31,40,125
Central,Hwy 401,1,4,9,27,36,150
Central,Hwy 401,1,5,5,22,27,281
Central,Hwy 401,1,6,18,34,52,537
Central,Hwy 401,1,7,11,33,44,509
Central,Hwy 401,1,8,16,60,76,777
Central,Hwy 401,1,9,26,72,98,1297
Central,Hwy 401,1,10,39,66,105,1846
Central,Hwy 401,1,11,40,87,127,2189
Central,Hwy 401,1,12,59,108,167,2462
Central,Hwy 401,1,13,55,94,149,2746
Central,Hwy 401,1,14,83,105,188,3036
Central,Hwy 401,1,15,70,123,193,3206
Central,Hwy 401,1,16,95,131,226,3551
Central,Hwy 401,1,17,85,132,217,3272
Central,Hwy 401,1,18,63,138,201,3024
Central,Hwy 401,1,19,53,190,243,2725
Central,Hwy 401,1,20,58,221,279,2353
Central,Hwy 401,1,21,29,209,238,1825
Central,Hwy 401,1,22,23,175,198,1358
Central,Hwy 401,1,23,22,153,175,660
Central,Hwy 401,2,0,13,118,131,394
Central,Hwy 401,2,1,8,109,117,275
Central,Hwy 401,2,2,12,98,110,222
Central,Hwy 401,2,3,11,127,138,280
Central,Hwy 401,2,4,16,183,199,569
Central,Hwy 401,2,5,40,183,223,1825
Central,Hwy 401,2,6,55,129,184,2567
Central,Hwy 401,2,7,62,131,193,2518
Central,Hwy 401,2,8,54,198,252,2175
Central,Hwy 401,2,9,75,218,293,1933
Central,Hwy 401,2,10,104,255,359,1904
Central,Hwy 401,2,11,88,264,352,1872
Central,Hwy 401,2,12,74,252,327,1748
Central,Hwy 401,2,13,86,253,338,2063
Central,Hwy 401,2,14,88,264,352,2159
Central,Hwy 401,2,15,88,264,352,1953
Central,Hwy 401,2,16,82,258,341,1950
Central,Hwy 401,2,17,66,284,350,1994
Central,Hwy 401,2,18,64,344,408,1724
Central,Hwy 401,2,19,40,354,394,1430
Central,Hwy 401,2,20,32,390,423,1175
Central,Hwy 401,2,21,27,368,394,1128
Central,Hwy 401,2,22,14,308,323,1018
Central,Hwy 401,2,23,14,245,260,540
Central,Hwy 401,3,0,16,211,226,374
Central,Hwy 401,3,1,6,212,218,322
Central,Hwy 401,3,2,14,216,230,322
Central,Hwy 401,3,3,10,219,229,345
Central,Hwy 401,3,4,21,250,272,575
Central,Hwy 401,3,5,43,288,330,1811
Central,Hwy 401,3,6,54,168,222,2550
Central,Hwy 401,3,7,62,168,230,2646
Central,Hwy 401,3,8,75,246,322,2328
Central,Hwy 401,3,9,76,324,400,2047
Central,Hwy 401,3,10,88,330,418,1858
Central,Hwy 401,3,11,75,303,378,1712
Central,Hwy 401,3,12,90,289,379,1676
Central,Hwy 401,3,13,87,261,348,1806
Central,Hwy 401,3,14,98,284,382,2058
Central,Hwy 401,3,15,96,255,350,1788
Central,Hwy 401,3,16,96,236,332,1804
Central,Hwy 401,3,17,74,250,324,1882
Central,Hwy 401,3,18,56,344,400,1636
Central,Hwy 401,3,19,50,356,405,1314
Central,Hwy 401,3,20,38,324,363,969
Central,Hwy 401,3,21,26,310,336,971
Central,Hwy 401,3,22,21,282,303,980
Central,Hwy 401,3,23,14,244,258,562
Central,Hwy 401,4,0,18,214,231,370
Central,Hwy 401,4,1,10,212,222,324
Central,Hwy 401,4,2,14,194,208,284
Central,Hwy 401,4,3,8,244,252,351
Central,Hwy 401,4,4,22,254,275,575
Central,Hwy 401,4,5,38,265,304,1758
Central,Hwy 401,4,6,48,170,218,2568
Central,Hwy 401,4,7,58,152,210,2514
Central,Hwy 401,4,8,68,248,317,2309
Central,Hwy 401,4,9,82,318,399,2088
Central,Hwy 401,4,10,75,300,376,1822
Central,Hwy 401,4,11,84,319,403,1725
Central,Hwy 401,4,12,74,296,370,1645
Central,Hwy 401,4,13,92,279,371,1800
Central,Hwy 401,4,14,108,275,383,2095
Central,Hwy 401,4,15,96,290,386,1900
Central,Hwy 401,4,16,95,254,349,1866
Central,Hwy 401,4,17,70,307,377,1936
Central,Hwy 401,4,18,59,344,403,1581
Central,Hwy 401,4,19,32,326,358,1274
Central,Hwy 401,4,20,33,313,346,1039
Central,Hwy 401,4,21,21,251,272,953
Central,Hwy 401,4,22,14,240,254,949
Central,Hwy 401,4,23,23,241,264,575
Central,Hwy 401,5,0,15,214,229,384
Central,Hwy 401,5,1,14,225,239,333
Central,Hwy 401,5,2,8,216,224,309
Central,Hwy 401,5,3,9,207,216,316
Central,Hwy 401,5,4,18,289,307,604
Central,Hwy 401,5,5,57,243,300,1683
Central,Hwy 401,5,6,64,179,243,2562
Central,Hwy 401,5,7,58,177,235,2660
Central,Hwy 401,5,8,87,248,335,2245
Central,Hwy 401,5,9,104,299,403,2154
Central,Hwy 401,5,10,84,277,361,1861
Central,Hwy 401,5,11,77,285,362,1805
Central,Hwy 401,5,12,71,241,312,1760
Central,Hwy 401,5,13,91,288,379,2017
Central,Hwy 401,5,14,108,287,395,2277
Central,Hwy 401,5,15,88,235,323,1850
Central,Hwy 401,5,16,85,234,319,2035
Central,Hwy 401,5,17,81,218,299,2039
Central,Hwy 401,5,18,48,265,313,1812
Central,Hwy 401,5,19,48,355,403,1657
Central,Hwy 401,5,20,35,338,373,1327
Central,Hwy 401,5,21,21,257,278,1146
Central,Hwy 401,5,22,26,195,221,978
Central,Hwy 401,5,23,9,228,237,593
Central,Hwy 401,6,0,14,204,218,378
Central,Hwy 401,6,1,13,195,208,349
Central,Hwy 401,6,2,23,208,231,332
Central,Hwy 401,6,3,16,243,259,368
Central,Hwy 401,6,4,19,267,286,601
Central,Hwy 401,6,5,55,257,312,1566
Central,Hwy 401,6,6,55,135,190,2303
Central,Hwy 401,6,7,55,141,196,2354
Central,Hwy 401,6,8,83,204,287,2079
Central,Hwy 401,6,9,82,233,315,2013
Central,Hwy 401,6,10,75,235,310,2102
Central,Hwy 401,6,11,79,270,349,2160
Central,Hwy 401,6,12,75,250,325,2273
Central,Hwy 401,6,13,100,222,322,2590
Central,Hwy 401,6,14,98,227,325,2806
Central,Hwy 401,6,15,91,233,324,2600
Central,Hwy 401,6,16,98,187,285,2608
Central,Hwy 401,6,17,74,214,288,2773
Central,Hwy 401,6,18,54,217,271,2416
Central,Hwy 401,6,19,41,198,239,2037
Central,Hwy 401,6,20,50,205,255,1669
Central,Hwy 401,6,21,25,149,174,1342
Central,Hwy 401,6,22,28,122,150,1030
Central,Hwy 401,6,23,20,131,151,607
Central,Hwy 401,7,0,12,116,128,401
Central,Hwy 401,7,1,13,115,128,332
Central,Hwy 401,7,2,9,112,121,258
Central,Hwy 401,7,3,13,122,135,237
Central,Hwy 401,7,4,10,108,118,242
Central,Hwy 401,7,5,19,84,103,481
Central,Hwy 401,7,6,23,90,113,855
Central,Hwy 401,7,7,28,76,104,878
Central,Hwy 401,7,8,26,109,135,1265
Central,Hwy 401,7,9,27,92,119,1874
Central,Hwy 401,7,10,65,99,164,2293
Central,Hwy 401,7,11,78,114,192,2434
Central,Hwy 401,7,12,79,91,170,2331
Central,Hwy 401,7,13,81,92,173,2400
Central,Hwy 401,7,14,83,90,173,2277
Central,Hwy 401,7,15,66,97,163,2223
Central,Hwy 401,7,16,59,87,146,2128
Central,Hwy 401,7,17,54,89,143,1909
Central,Hwy 401,7,18,32,106,138,1435
Central,Hwy 401,7,19,40,84,124,1291
Central,Hwy 401,7,20,29,82,111,1118
Central,Hwy 401,7,21,26,71,97,905
Central,Hwy 401,7,22,15,50,65,824
Central,Hwy 401,7,23,14,36,50,520
Eastern,Hwy 417,1,0,2,4,6,209
Eastern,Hwy 417,1,1,0,4,5,147
Eastern,Hwy 417,1,2,2,4,6,92
Eastern,Hwy 417,1,3,0,1,1,50
Eastern,Hwy 417,1,4,2,2,4,38
Eastern,Hwy 417,1,5,1,5,6,46
Eastern,Hwy 417,1,6,2,2,3,48
Eastern,Hwy 417,1,7,1,5,6,90
Eastern,Hwy 417,1,8,3,8,10,188
Eastern,Hwy 417,1,9,3,12,15,324
Eastern,Hwy 417,1,10,6,14,20,528
Eastern,Hwy 417,1,11,6,16,22,648
Eastern,Hwy 417,1,12,8,16,24,694
Eastern,Hwy 417,1,13,8,14,22,702
Eastern,Hwy 417,1,14,6,27,33,776
Eastern,Hwy 417,1,15,6,22,28,774
Eastern,Hwy 417,1,16,7,18,26,850
Eastern,Hwy 417,1,17,6,14,20,796
Eastern,Hwy 417,1,18,4,16,20,856
Eastern,Hwy 417,1,19,6,17,22,856
Eastern,Hwy 417,1,20,4,18,22,816
Eastern,Hwy 417,1,21,6,15,21,754
Eastern,Hwy 417,1,22,2,8,10,514
Eastern,Hwy 417,1,23,4,18,22,322
Eastern,Hwy 417,2,0,2,8,10,166
Eastern,Hwy 417,2,1,4,14,18,136
Eastern,Hwy 417,2,2,3,8,11,58
Eastern,Hwy 417,2,3,4,16,20,44
Eastern,Hwy 417,2,4,6,19,26,48
Eastern,Hwy 417,2,5,10,26,36,142
Eastern,Hwy 417,2,6,18,46,64,318
Eastern,Hwy 417,2,7,11,52,64,457
Eastern,Hwy 417,2,8,14,45,59,442
Eastern,Hwy 417,2,9,12,46,58,440
Eastern,Hwy 417,2,10,18,45,62,487
Eastern,Hwy 417,2,11,16,59,75,560
Eastern,Hwy 417,2,12,15,60,75,502
Eastern,Hwy 417,2,13,18,60,78,476
Eastern,Hwy 417,2,14,16,64,80,522
Eastern,Hwy 417,2,15,16,57,74,498
Eastern,Hwy 417,2,16,18,42,60,470
Eastern,Hwy 417,2,17,11,44,54,416
Eastern,Hwy 417,2,18,9,37,46,338
Eastern,Hwy 417,2,19,6,40,46,322
Eastern,Hwy 417,2,20,4,51,55,338
Eastern,Hwy 417,2,21,8,36,44,277
Eastern,Hwy 417,2,22,4,28,33,212
Eastern,Hwy 417,2,23,2,27,29,150
Eastern,Hwy 417,3,0,1,24,24,83
Eastern,Hwy 417,3,1,1,27,28,60
Eastern,Hwy 417,3,2,2,20,22,44
Eastern,Hwy 417,3,3,3,30,34,48
Eastern,Hwy 417,3,4,5,27,32,50
Eastern,Hwy 417,3,5,8,38,45,111
Eastern,Hwy 417,3,6,16,56,72,243
Eastern,Hwy 417,3,7,14,58,72,352
Eastern,Hwy 417,3,8,16,45,60,394
Eastern,Hwy 417,3,9,15,56,72,416
Eastern,Hwy 417,3,10,15,58,73,500
Eastern,Hwy 417,3,11,16,66,82,503
Eastern,Hwy 417,3,12,23,46,70,455
Eastern,Hwy 417,3,13,14,55,70,399
Eastern,Hwy 417,3,14,16,50,67,412
Eastern,Hwy 417,3,15,14,48,62,469
Eastern,Hwy 417,3,16,18,46,64,448
Eastern,Hwy 417,3,17,10,39,49,360
Eastern,Hwy 417,3,18,6,36,42,303
Eastern,Hwy 417,3,19,6,44,49,307
Eastern,Hwy 417,3,20,8,42,50,332
Eastern,Hwy 417,3,21,8,37,44,273
Eastern,Hwy 417,3,22,6,27,32,200
Eastern,Hwy 417,3,23,2,32,34,148
Eastern,Hwy 417,4,0,1,30,32,94
Eastern,Hwy 417,4,1,2,25,26,60
Eastern,Hwy 417,4,2,1,22,22,41
Eastern,Hwy 417,4,3,4,30,34,50
Eastern,Hwy 417,4,4,6,30,35,53
Eastern,Hwy 417,4,5,10,40,50,110
Eastern,Hwy 417,4,6,17,48,66,228
Eastern,Hwy 417,4,7,14,46,60,303
Eastern,Hwy 417,4,8,22,52,73,431
Eastern,Hwy 417,4,9,15,42,56,454
Eastern,Hwy 417,4,10,15,58,74,498
Eastern,Hwy 417,4,11,20,60,80,478
Eastern,Hwy 417,4,12,14,58,72,430
Eastern,Hwy 417,4,13,14,62,76,418
Eastern,Hwy 417,4,14,18,56,74,446
Eastern,Hwy 417,4,15,14,40,55,422
Eastern,Hwy 417,4,16,14,42,57,407
Eastern,Hwy 417,4,17,16,31,46,452
Eastern,Hwy 417,4,18,6,26,33,326
Eastern,Hwy 417,4,19,6,28,34,290
Eastern,Hwy 417,4,20,7,34,42,303
Eastern,Hwy 417,4,21,8,32,40,266
Eastern,Hwy 417,4,22,3,38,41,215
Eastern,Hwy 417,4,23,6,28,34,156
Eastern,Hwy 417,5,0,4,24,29,106
Eastern,Hwy 417,5,1,2,31,33,88
Eastern,Hwy 417,5,2,2,20,22,46
Eastern,Hwy 417,5,3,3,30,34,50
Eastern,Hwy 417,5,4,6,30,35,48
Eastern,Hwy 417,5,5,14,42,56,114
Eastern,Hwy 417,5,6,20,56,76,252
Eastern,Hwy 417,5,7,16,48,64,316
Eastern,Hwy 417,5,8,16,53,70,397
Eastern,Hwy 417,5,9,18,46,64,454
Eastern,Hwy 417,5,10,18,44,62,485
Eastern,Hwy 417,5,11,13,49,62,474
Eastern,Hwy 417,5,12,18,48,66,432
Eastern,Hwy 417,5,13,22,56,78,441
Eastern,Hwy 417,5,14,16,48,64,518
Eastern,Hwy 417,5,15,12,46,58,484
Eastern,Hwy 417,5,16,12,43,55,490
Eastern,Hwy 417,5,17,12,50,62,455
Eastern,Hwy 417,5,18,6,34,40,316
Eastern,Hwy 417,5,19,4,34,38,347
Eastern,Hwy 417,5,20,13,37,50,368
Eastern,Hwy 417,5,21,8,30,38,272
Eastern,Hwy 417,5,22,4,28,32,209
Eastern,Hwy 417,5,23,3,35,38,170
Eastern,Hwy 417,6,0,4,22,26,129
Eastern,Hwy 417,6,1,2,27,28,112
Eastern,Hwy 417,6,2,4,26,30,64
Eastern,Hwy 417,6,3,6,25,31,56
Eastern,Hwy 417,6,4,6,31,36,58
Eastern,Hwy 417,6,5,13,34,46,107
Eastern,Hwy 417,6,6,20,42,62,210
Eastern,Hwy 417,6,7,12,49,62,258
Eastern,Hwy 417,6,8,13,46,58,317
Eastern,Hwy 417,6,9,11,39,50,368
Eastern,Hwy 417,6,10,12,60,72,488
Eastern,Hwy 417,6,11,12,44,56,538
Eastern,Hwy 417,6,12,14,55,68,534
Eastern,Hwy 417,6,13,16,54,71,564
Eastern,Hwy 417,6,14,18,48,66,690
Eastern,Hwy 417,6,15,16,42,59,726
Eastern,Hwy 417,6,16,15,32,46,723
Eastern,Hwy 417,6,17,12,36,48,707
Eastern,Hwy 417,6,18,4,30,35,576
Eastern,Hwy 417,6,19,6,32,38,521
Eastern,Hwy 417,6,20,10,28,38,531
Eastern,Hwy 417,6,21,8,32,40,453
Eastern,Hwy 417,6,22,6,26,32,280
Eastern,Hwy 417,6,23,4,22,26,204
Eastern,Hwy 417,7,0,0,20,20,134
Eastern,Hwy 417,7,1,3,22,25,86
Eastern,Hwy 417,7,2,1,18,19,69
Eastern,Hwy 417,7,3,2,17,18,47
Eastern,Hwy 417,7,4,4,15,18,50
Eastern,Hwy 417,7,5,4,20,25,77
Eastern,Hwy 417,7,6,10,18,27,120
Eastern,Hwy 417,7,7,7,14,21,172
Eastern,Hwy 417,7,8,10,20,31,366
Eastern,Hwy 417,7,9,6,23,30,552
Eastern,Hwy 417,7,10,11,16,27,735
Eastern,Hwy 417,7,11,5,18,23,777
Eastern,Hwy 417,7,12,12,22,34,758
Eastern,Hwy 417,7,13,8,20,28,664
Eastern,Hwy 417,7,14,8,16,24,652
Eastern,Hwy 417,7,15,8,18,25,622
Eastern,Hwy 417,7,16,8,18,26,592
Eastern,Hwy 417,7,17,6,10,16,544
Eastern,Hwy 417,7,18,4,6,11,472
Eastern,Hwy 417,7,19,5,8,14,467
Eastern,Hwy 417,7,20,6,10,16,401
Eastern,Hwy 417,7,21,3,4,8,356
Eastern,Hwy 417,7,22,2,8,10,332
Eastern,Hwy 417,7,23,1,4,4,266
Eastern,Hwy 401,1,0,2,23,26,115
Eastern,Hwy 401,1,1,2,16,17,66
Eastern,Hwy 401,1,2,3,15,18,55
Eastern,Hwy 401,1,3,1,13,15,40
Eastern,Hwy 401,1,4,1,12,13,39
Eastern,Hwy 401,1,5,1,12,13,55
Eastern,Hwy 401,1,6,3,13,16,98
Eastern,Hwy 401,1,7,4,23,27,183
Eastern,Hwy 401,1,8,6,39,45,308
Eastern,Hwy 401,1,9,5,49,54,490
Eastern,Hwy 401,1,10,13,63,76,706
Eastern,Hwy 401,1,11,12,68,80,937
Eastern,Hwy 401,1,12,11,82,94,1027
Eastern,Hwy 401,1,13,10,98,108,1181
Eastern,Hwy 401,1,14,13,113,126,1296
Eastern,Hwy 401,1,15,11,117,127,1445
Eastern,Hwy 401,1,16,11,128,139,1362
Eastern,Hwy 401,1,17,12,155,167,1299
Eastern,Hwy 401,1,18,13,167,180,1168
Eastern,Hwy 401,1,19,10,185,195,1015
Eastern,Hwy 401,1,20,8,180,188,800
Eastern,Hwy 401,1,21,8,163,171,586
Eastern,Hwy 401,1,22,8,133,141,407
Eastern,Hwy 401,1,23,4,115,119,283
Eastern,Hwy 401,2,0,3,82,86,168
Eastern,Hwy 401,2,1,4,67,71,127
Eastern,Hwy 401,2,2,5,42,47,82
Eastern,Hwy 401,2,3,5,34,39,69
Eastern,Hwy 401,2,4,3,31,35,74
Eastern,Hwy 401,2,5,4,43,47,117
Eastern,Hwy 401,2,6,8,69,77,289
Eastern,Hwy 401,2,7,17,92,108,502
Eastern,Hwy 401,2,8,16,111,127,550
Eastern,Hwy 401,2,9,21,120,142,596
Eastern,Hwy 401,2,10,20,123,143,667
Eastern,Hwy 401,2,11,23,137,160,720
Eastern,Hwy 401,2,12,19,185,204,756
Eastern,Hwy 401,2,13,23,208,230,745
Eastern,Hwy 401,2,14,26,230,256,778
Eastern,Hwy 401,2,15,21,267,288,829
Eastern,Hwy 401,2,16,19,308,327,926
Eastern,Hwy 401,2,17,20,297,316,802
Eastern,Hwy 401,2,18,15,309,324,703
Eastern,Hwy 401,2,19,11,291,302,581
Eastern,Hwy 401,2,20,13,317,329,565
Eastern,Hwy 401,2,21,11,298,309,483
Eastern,Hwy 401,2,22,9,268,277,401
Eastern,Hwy 401,2,23,8,210,218,321
Eastern,Hwy 401,3,0,5,159,164,243
Eastern,Hwy 401,3,1,6,152,158,199
Eastern,Hwy 401,3,2,4,108,113,142
Eastern,Hwy 401,3,3,4,74,77,102
Eastern,Hwy 401,3,4,6,60,65,94
Eastern,Hwy 401,3,5,4,81,84,148
Eastern,Hwy 401,3,6,12,104,116,305
Eastern,Hwy 401,3,7,20,130,150,560
Eastern,Hwy 401,3,8,19,136,156,615
Eastern,Hwy 401,3,9,19,149,168,634
Eastern,Hwy 401,3,10,21,150,172,655
Eastern,Hwy 401,3,11,21,158,180,694
Eastern,Hwy 401,3,12,24,185,210,704
Eastern,Hwy 401,3,13,26,213,240,732
Eastern,Hwy 401,3,14,27,245,273,783
Eastern,Hwy 401,3,15,26,263,288,817
Eastern,Hwy 401,3,16,24,306,330,932
Eastern,Hwy 401,3,17,18,309,328,848
Eastern,Hwy 401,3,18,16,292,308,677
Eastern,Hwy 401,3,19,14,281,295,583
Eastern,Hwy 401,3,20,13,287,301,529
Eastern,Hwy 401,3,21,10,312,322,492
Eastern,Hwy 401,3,22,9,260,269,390
Eastern,Hwy 401,3,23,8,223,231,314
Eastern,Hwy 401,4,0,8,194,202,260
Eastern,Hwy 401,4,1,6,155,161,194
Eastern,Hwy 401,4,2,5,128,133,158
Eastern,Hwy 401,4,3,4,79,83,103
Eastern,Hwy 401,4,4,6,63,68,95
Eastern,Hwy 401,4,5,5,65,70,123
Eastern,Hwy 401,4,6,11,112,123,304
Eastern,Hwy 401,4,7,20,140,159,556
Eastern,Hwy 401,4,8,22,149,170,588
Eastern,Hwy 401,4,9,20,149,170,602
Eastern,Hwy 401,4,10,18,159,177,667
Eastern,Hwy 401,4,11,22,163,185,693
Eastern,Hwy 401,4,12,20,190,211,704
Eastern,Hwy 401,4,13,28,211,239,727
Eastern,Hwy 401,4,14,28,238,266,751
Eastern,Hwy 401,4,15,26,276,302,875
Eastern,Hwy 401,4,16,22,294,316,955
Eastern,Hwy 401,4,17,20,284,303,860
Eastern,Hwy 401,4,18,14,295,310,718
Eastern,Hwy 401,4,19,16,274,291,592
Eastern,Hwy 401,4,20,12,257,268,510
Eastern,Hwy 401,4,21,9,291,300,477
Eastern,Hwy 401,4,22,9,254,263,403
Eastern,Hwy 401,4,23,8,208,216,323
Eastern,Hwy 401,5,0,5,182,187,258
Eastern,Hwy 401,5,1,7,165,172,211
Eastern,Hwy 401,5,2,5,125,130,155
Eastern,Hwy 401,5,3,6,82,88,109
Eastern,Hwy 401,5,4,5,72,77,101
Eastern,Hwy 401,5,5,6,78,84,140
Eastern,Hwy 401,5,6,13,104,117,289
Eastern,Hwy 401,5,7,19,128,147,550
Eastern,Hwy 401,5,8,21,144,165,635
Eastern,Hwy 401,5,9,23,135,158,650
Eastern,Hwy 401,5,10,20,141,161,680
Eastern,Hwy 401,5,11,23,168,191,779
Eastern,Hwy 401,5,12,24,184,208,772
Eastern,Hwy 401,5,13,23,197,220,774
Eastern,Hwy 401,5,14,25,225,250,836
Eastern,Hwy 401,5,15,28,242,270,913
Eastern,Hwy 401,5,16,27,259,286,1010
Eastern,Hwy 401,5,17,18,261,279,954
Eastern,Hwy 401,5,18,16,252,267,792
Eastern,Hwy 401,5,19,13,225,238,666
Eastern,Hwy 401,5,20,11,239,251,578
Eastern,Hwy 401,5,21,9,246,255,495
Eastern,Hwy 401,5,22,10,216,226,406
Eastern,Hwy 401,5,23,9,187,196,329
Eastern,Hwy 401,6,0,4,158,162,251
Eastern,Hwy 401,6,1,7,163,170,220
Eastern,Hwy 401,6,2,5,121,126,159
Eastern,Hwy 401,6,3,5,84,89,119
Eastern,Hwy 401,6,4,7,66,73,104
Eastern,Hwy 401,6,5,5,68,73,140
Eastern,Hwy 401,6,6,12,92,104,287
Eastern,Hwy 401,6,7,18,105,123,541
Eastern,Hwy 401,6,8,15,114,130,625
Eastern,Hwy 401,6,9,23,121,144,774
Eastern,Hwy 401,6,10,20,133,153,942
Eastern,Hwy 401,6,11,21,140,161,1080
Eastern,Hwy 401,6,12,25,155,180,1050
Eastern,Hwy 401,6,13,29,155,184,1038
Eastern,Hwy 401,6,14,28,175,202,1091
Eastern,Hwy 401,6,15,30,186,216,1207
Eastern,Hwy 401,6,16,24,197,221,1276
Eastern,Hwy 401,6,17,15,174,189,1263
Eastern,Hwy 401,6,18,18,155,173,1132
Eastern,Hwy 401,6,19,12,145,158,986
Eastern,Hwy 401,6,20,14,142,155,731
Eastern,Hwy 401,6,21,10,134,145,548
Eastern,Hwy 401,6,22,7,148,155,425
Eastern,Hwy 401,6,23,9,125,134,306
Eastern,Hwy 401,7,0,5,98,104,221
Eastern,Hwy 401,7,1,5,103,109,177
Eastern,Hwy 401,7,2,3,70,73,126
Eastern,Hwy 401,7,3,4,62,65,102
Eastern,Hwy 401,7,4,4,47,51,99
Eastern,Hwy 401,7,5,3,42,45,118
Eastern,Hwy 401,7,6,7,51,57,226
Eastern,Hwy 401,7,7,8,54,62,381
Eastern,Hwy 401,7,8,10,60,70,563
Eastern,Hwy 401,7,9,11,67,78,753
Eastern,Hwy 401,7,10,12,71,83,838
Eastern,Hwy 401,7,11,11,74,85,900
Eastern,Hwy 401,7,12,10,69,79,803
Eastern,Hwy 401,7,13,15,73,88,759
Eastern,Hwy 401,7,14,15,72,87,719
Eastern,Hwy 401,7,15,14,73,87,702
Eastern,Hwy 401,7,16,12,73,85,683
Eastern,Hwy 401,7,17,10,71,81,629
Eastern,Hwy 401,7,18,9,65,74,565
Eastern,Hwy 401,7,19,9,56,64,484
Eastern,Hwy 401,7,20,10,62,71,413
Eastern,Hwy 401,7,21,5,47,53,318
Eastern,Hwy 401,7,22,5,39,44,257
Eastern,Hwy 401,7,23,4,36,41,199
Central,QEW,1,0,8,20,28,1084
Central,QEW,1,1,8,18,25,811
Central,QEW,1,2,11,12,23,586
Central,QEW,1,3,8,14,22,459
Central,QEW,1,4,5,13,17,362
Central,QEW,1,5,8,17,25,425
Central,QEW,1,6,12,20,32,546
Central,QEW,1,7,11,23,34,641
Central,QEW,1,8,16,25,40,950
Central,QEW,1,9,18,30,48,1507
Central,QEW,1,10,23,36,59,2093
Central,QEW,1,11,22,32,54,2714
Central,QEW,1,12,25,36,61,2968
Central,QEW,1,13,24,38,63,2963
Central,QEW,1,14,26,36,63,3048
Central,QEW,1,15,23,37,60,3182
Central,QEW,1,16,25,35,59,3277
Central,QEW,1,17,22,37,59,3257
Central,QEW,1,18,23,43,66,3035
Central,QEW,1,19,16,38,54,2817
Central,QEW,1,20,18,42,60,2511
Central,QEW,1,21,15,40,55,1869
Central,QEW,1,22,12,41,53,1275
Central,QEW,1,23,9,39,48,811
Central,QEW,2,0,10,33,43,476
Central,QEW,2,1,7,36,43,321
Central,QEW,2,2,8,34,42,255
Central,QEW,2,3,12,45,57,264
Central,QEW,2,4,29,76,105,519
Central,QEW,2,5,54,123,177,1575
Central,QEW,2,6,64,127,191,2934
Central,QEW,2,7,78,135,213,3622
Central,QEW,2,8,80,180,260,2948
Central,QEW,2,9,91,204,295,2116
Central,QEW,2,10,92,218,310,1924
Central,QEW,2,11,92,233,325,1928
Central,QEW,2,12,100,226,326,1982
Central,QEW,2,13,98,231,329,2049
Central,QEW,2,14,105,219,324,2205
Central,QEW,2,15,95,194,289,2164
Central,QEW,2,16,76,176,252,2437
Central,QEW,2,17,65,157,222,2458
Central,QEW,2,18,47,153,200,1828
Central,QEW,2,19,33,148,181,1361
Central,QEW,2,20,25,140,165,1146
Central,QEW,2,21,20,131,151,1056
Central,QEW,2,22,21,139,159,887
Central,QEW,2,23,13,125,139,620
Central,QEW,3,0,14,104,118,574
Central,QEW,3,1,15,90,106,340
Central,QEW,3,2,19,79,98,259
Central,QEW,3,3,20,80,101,267
Central,QEW,3,4,28,109,137,483
Central,QEW,3,5,66,160,226,1592
Central,QEW,3,6,72,161,233,2909
Central,QEW,3,7,86,168,254,3589
Central,QEW,3,8,88,212,300,3011
Central,QEW,3,9,98,258,355,2183
Central,QEW,3,10,91,283,374,1928
Central,QEW,3,11,103,280,383,1959
Central,QEW,3,12,104,275,379,1997
Central,QEW,3,13,102,264,365,2079
Central,QEW,3,14,109,259,368,2238
Central,QEW,3,15,113,234,346,2320
Central,QEW,3,16,92,209,301,2601
Central,QEW,3,17,72,190,262,2667
Central,QEW,3,18,54,191,245,1972
Central,QEW,3,19,33,169,202,1445
Central,QEW,3,20,28,169,197,1221
Central,QEW,3,21,21,174,195,1131
Central,QEW,3,22,20,167,188,934
Central,QEW,3,23,17,141,158,629
Central,QEW,4,0,13,108,120,394
Central,QEW,4,1,13,95,108,301
Central,QEW,4,2,14,85,99,243
Central,QEW,4,3,18,89,107,257
Central,QEW,4,4,30,117,147,488
Central,QEW,4,5,67,175,242,1554
Central,QEW,4,6,75,176,251,2891
Central,QEW,4,7,86,183,269,3568
Central,QEW,4,8,92,230,321,3070
Central,QEW,4,9,109,281,390,2230
Central,QEW,4,10,93,299,391,1972
Central,QEW,4,11,95,311,406,2005
Central,QEW,4,12,101,294,395,2052
Central,QEW,4,13,117,281,398,2116
Central,QEW,4,14,108,263,371,2253
Central,QEW,4,15,97,238,336,2311
Central,QEW,4,16,84,222,306,2560
Central,QEW,4,17,68,192,260,2624
Central,QEW,4,18,56,198,254,1978
Central,QEW,4,19,37,184,221,1469
Central,QEW,4,20,29,182,211,1252
Central,QEW,4,21,24,174,198,1199
Central,QEW,4,22,24,174,198,1000
Central,QEW,4,23,18,149,167,697
Central,QEW,5,0,14,114,127,427
Central,QEW,5,1,22,100,121,329
Central,QEW,5,2,20,84,103,265
Central,QEW,5,3,23,95,118,284
Central,QEW,5,4,32,118,150,495
Central,QEW,5,5,72,184,255,1550
Central,QEW,5,6,75,165,239,2868
Central,QEW,5,7,85,182,267,3531
Central,QEW,5,8,89,238,327,3031
Central,QEW,5,9,94,280,374,2269
Central,QEW,5,10,93,294,386,2065
